run_id,path_cost,goal_tests,states,succs,time_taken
395,182,359,451,125,0.0024361610412597656
396,80,80,136,50,0.0007317066192626953
397,72,5885,5935,1720,0.03368186950683594
398,195,781,872,265,0.004892826080322266
399,-79,4,12,3,6.723403930664062e-05
400,80,42,101,40,0.0005309581756591797
401,748,5822,5874,1719,0.033393144607543945
402,188,64,158,45,0.0007739067077636719
403,48,61861,61910,18641,0.35825276374816895
404,272,56,112,44,0.0005958080291748047
405,177,135,229,64,0.0013420581817626953
406,918,87,144,54,0.0007762908935546875
407,1049,45,142,40,0.0006740093231201172
408,184,311,405,114,0.002151966094970703
409,15,1325,1412,413,0.007874011993408203
410,62,83,140,53,0.0007531642913818359
411,237,4837,4891,1431,0.027856826782226562
412,253,490,528,174,0.0029981136322021484
413,110,58,154,44,0.0007450580596923828
414,228,134,228,65,0.0011661052703857422
415,112,63,161,45,0.0007808208465576172
416,232,85,179,51,0.0008788108825683594
417,164,3433,3524,978,0.01984381675720215
418,282,6939,6994,2017,0.039839982986450195
419,219,628,718,202,0.0039861202239990234
420,106,63,159,45,0.0007691383361816406
421,146,1196,1286,358,0.0070819854736328125
422,227,44,101,40,0.0005421638488769531
423,154,47,145,41,0.0006842613220214844
424,174,3518,3607,1009,0.020277023315429688
425,232,61,158,45,0.0007588863372802734
426,194,65,159,45,0.0007698535919189453
427,128,52,93,44,0.0005278587341308594
428,160,85,178,51,0.0008859634399414062
429,48,74,150,49,0.0007648468017578125
430,100,601,678,209,0.0037479400634765625
431,200,6548,6622,1952,0.03757214546203613
432,154,43,141,40,0.0006818771362304688
433,878,988,1082,308,0.0060160160064697266
434,109,115,208,60,0.0010459423065185547
435,78,61,116,45,0.0006248950958251953
436,208,851,946,276,0.005185604095458984
437,203,2956,3049,869,0.01712822914123535
438,270,44,100,40,0.0005362033843994141
439,173,1050,1141,319,0.006398916244506836
440,278,42,101,40,0.0006508827209472656
441,113,53,147,42,0.0007419586181640625
442,114,43,142,40,0.0006730556488037109
443,151,875,966,281,0.005382061004638672
444,234,52,149,42,0.0007200241088867188
445,274,46,105,41,0.0005450248718261719
446,214,836,927,280,0.005147218704223633
447,154,62,158,45,0.0007662773132324219
448,271,561,653,189,0.0035681724548339844
449,224,278,372,108,0.0020029544830322266
450,112,100,193,55,0.0009789466857910156
451,244,1915,1971,583,0.011126995086669922
452,88,123,178,63,0.0009720325469970703
453,148,62,158,45,0.0007650852203369141
454,204,52,146,42,0.0006978511810302734
455,922,61,116,45,0.0006299018859863281
456,72,92,148,55,0.0008111000061035156
457,140,884,957,280,0.005405902862548828
458,148,117,213,60,0.0011031627655029297
459,190,63,159,45,0.0008230209350585938
460,110,45,142,40,0.0006856918334960938
461,144,136,230,65,0.0011887550354003906
462,238,48,144,41,0.0006961822509765625
463,110,3160,3245,949,0.018777132034301758
464,77,76,130,49,0.0006952285766601562
465,1064,104,178,55,0.0009312629699707031
466,113,151,242,69,0.0012428760528564453
467,127,593,685,192,0.003724813461303711
468,188,50,130,42,0.0006480216979980469
469,156,3044,3116,870,0.017574071884155273
470,248,595,651,209,0.003698110580444336
471,74,43,100,40,0.0005271434783935547
472,272,75,131,49,0.0007078647613525391
473,77,44,101,40,0.0005280971527099609
474,122,43,120,40,0.000637054443359375
475,83,902,995,282,0.005508899688720703
476,108,123,219,62,0.0011162757873535156
477,278,46,104,41,0.000576019287109375
478,106,120,214,61,0.001077413558959961
479,230,20927,20980,6036,0.11965107917785645
480,103,10793,10878,3067,0.06179213523864746
481,208,750,843,256,0.004764080047607422
482,98,322,374,122,0.002076864242553711
483,-93,2,3,1,2.5033950805664062e-05
484,232,61,158,45,0.0007581710815429688
485,188,140,232,65,0.0011949539184570312
486,88,86,178,52,0.001065969467163086
487,244,1433,1489,468,0.008533954620361328
488,194,48,142,41,0.0006959438323974609
489,222,64,158,45,0.0007638931274414062
490,228,66,162,46,0.0007851123809814453
491,276,60,117,45,0.0006191730499267578
492,169,972,1065,299,0.005854129791259766
493,238,43,140,40,0.0006699562072753906
494,-58,257,302,107,0.0017020702362060547
495,973,976,1067,303,0.005925893783569336
496,148,1004,1091,325,0.0061109066009521484
497,167,1071,1162,329,0.006421089172363281
498,254,819,875,265,0.004879951477050781
499,120,782,875,255,0.004785299301147461
